entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
0.01,0.02,378,5479.336895245991,-55.55104977782782,1649.0
0.01,0.03,378,4309.008110105606,-62.566590952645875,1567.0
0.01,0.04,378,4158.172225905704,-63.915102155320746,1477.0
0.01,0.05,378,4912.642536917846,-63.72054038627692,1439.0
0.02,-0.02,378,39870.97798376372,-57.16971102646858,2302.0
0.02,-0.01,378,22724.83743934648,-52.73612810384345,2136.0
0.02,0.0,378,14899.174077804613,-51.173172273876446,2002.0
0.02,0.01,378,7854.812783509007,-59.77388440813524,1914.0
0.02,0.02,378,7196.972067404623,-52.75653827505581,1778.0
0.02,0.03,378,7696.744166505909,-56.57046101686437,1674.0
0.02,0.04,378,7900.664359975599,-56.570461016864385,1577.0
0.02,0.05,378,7529.586593063685,-56.239476089391204,1536.0
0.03,-0.02,378,15464.980992601926,-51.481168116870904,2123.0
0.03,-0.01,378,8888.84318524315,-52.58551442263257,1987.0
0.03,0.0,378,6746.466481549609,-51.86507006723458,1870.0
0.03,0.01,378,5474.706575714719,-59.63060599387012,1786.0
0.03,0.02,378,4866.052002829546,-53.05901459941382,1645.0
